आ	आज्ञा	command	hindi_irv_dict/command.md
आ	आज्ञा	decree	hindi_irv_dict/decree.md
आ	आत्मा	spirit	hindi_irv_dict/spirit.md
आ	आदम	adam	hindi_irv_dict/adam.md
आ	आदर	honor	hindi_irv_dict/honor.md
आ	आनन्द	rejoice	hindi_irv_dict/rejoice.md
आ	आनन्द	joy	hindi_irv_dict/joy.md
आ	आनन्द	delight	hindi_irv_dict/delight.md
आ	आमीन	amen	hindi_irv_dict/amen.md
आ	आमोस	amos	hindi_irv_dict/amos.md
आ	आमोस	amoz	hindi_irv_dict/amoz.md
आ	आयु	age	hindi_irv_dict/age.md
आ	आराधनालय	synagogue	hindi_irv_dict/synagogue.md
आ	आशा	hope	hindi_irv_dict/hope.md
आ	आशीष	bless	hindi_irv_dict/bless.md
आ	आसा	asa	hindi_irv_dict/asa.md
आ	आसाप	asaph	hindi_irv_dict/asaph.md
आ	आसिया	asia	hindi_irv_dict/asia.md
आ	आहाब	ahab	hindi_irv_dict/ahab.md
आ	आहेर	prey	hindi_irv_dict/prey.md
इ	इकुनियुम	iconium	hindi_irv_dict/iconium.md
इ	इतिहास	chronicles	hindi_irv_dict/chronicles.md
इ	इफिसुस	ephesus	hindi_irv_dict/ephesus.md
इ	इब्रानी	hebrew	hindi_irv_dict/hebrew.md
इ	इश्माएल	ishmael	hindi_irv_dict/ishmael.md
इ	इसहाक	isaac	hindi_irv_dict/isaac.md
इ	इस्राएल के बारह गोत्र	12tribesofisrael	hindi_irv_dict/12tribesofisrael.md
इ	इस्राएल के राज्य	kingdomofisrael	hindi_irv_dict/kingdomofisrael.md
इ	इस्राएल	israel	hindi_irv_dict/israel.md
इ	इस्राएल	jacob	hindi_irv_dict/jacob.md
इ	इस्साकार	issachar	hindi_irv_dict/issachar.md
ई	ईजेबेल	jezebel	hindi_irv_dict/jezebel.md
ई	ईश्वरीय	divine	hindi_irv_dict/divine.md
उ	उकाब	eagle	hindi_irv_dict/eagle.md
उ	उचित नहीं	unlawful	hindi_irv_dict/unlawful.md
उ	उचित	lawful	hindi_irv_dict/lawful.md
उ	उजड़	desolate	hindi_irv_dict/desolate.md
उ	उजाड़	barren	hindi_irv_dict/barren.md
उ	उजियाला	light	hindi_irv_dict/light.md
उ	उज्जियाह	uzziah	hindi_irv_dict/uzziah.md
उ	उठा लिया	caughtup	hindi_irv_dict/caughtup.md
उ	उतरेगा	descendant	hindi_irv_dict/descendant.md
उ	उत्तराधिकारी	heir	hindi_irv_dict/heir.md
उ	उत्पन्न	creation	hindi_irv_dict/creation.md
उ	उद्धार	salvation	hindi_irv_dict/salvation.md
उ	उद्धारकर्ता	savior	hindi_irv_dict/savior.md
उ	उपज	harvest	hindi_irv_dict/harvest.md
उ	उपवास	fast	hindi_irv_dict/fast.md
उ	उपासना	worship	hindi_irv_dict/worship.md
ऊ	ऊँचा	exalt	hindi_irv_dict/exalt.md
ऊ	ऊँचे स्थान पर	onhigh	hindi_irv_dict/onhigh.md
ऊ	ऊँचे स्थान	highplaces	hindi_irv_dict/highplaces.md
ऊ	ऊँट	camel	hindi_irv_dict/camel.md
ऊ	ऊर	ur	hindi_irv_dict/ur.md
ऊ	ऊरिय्याह	uriah	hindi_irv_dict/uriah.md
ए	एक्रोन	ekron	hindi_irv_dict/ekron.md
ए	एज्रा	ezra	hindi_irv_dict/ezra.md
ए	एदोम	edom	hindi_irv_dict/edom.md
ए	एनगदी	engedi	hindi_irv_dict/engedi.md
ए	एपोद	ephod	hindi_irv_dict/ephod.md
ए	एप्रात	ephrathah	hindi_irv_dict/ephrathah.md
ए	एप्रैम	ephraim	hindi_irv_dict/ephraim.md
ए	एब्यातार	abiathar	hindi_irv_dict/abiathar.md
ए	एमोरी	amorite	hindi_irv_dict/amorite.md
ए	एलयाकीम	eliakim	hindi_irv_dict/eliakim.md
ए	एलाम	elam	hindi_irv_dict/elam.md
ए	एलिय्याह	elijah	hindi_irv_dict/elijah.md
ए	एलीआजार	eleazar	hindi_irv_dict/eleazar.md
ए	एलीशा	elisha	hindi_irv_dict/elisha.md
ए	एलीशिबा	elizabeth	hindi_irv_dict/elizabeth.md
ए	एसाव	esau	hindi_irv_dict/esau.md
ए	एस्तेर	esther	hindi_irv_dict/esther.md
ओ	ओबद्याह	obadiah	hindi_irv_dict/obadiah.md
ओ	ओम्री	omri	hindi_irv_dict/omri.md
ओ	ओलों	hail	hindi_irv_dict/hail.md
क	कटीले	thorn	hindi_irv_dict/thorn.md
क	कठिन	hard	hindi_irv_dict/hard.md
क	कनान	canaan	hindi_irv_dict/canaan.md
क	कपटी	hypocrite	hindi_irv_dict/hypocrite.md
क	कफरनहूम	capernaum	hindi_irv_dict/capernaum.md
क	कब्र	tomb	hindi_irv_dict/tomb.md
क	कमर	loins	hindi_irv_dict/loins.md
क	कर	tribute	hindi_irv_dict/tribute.md
क	कर	tax	hindi_irv_dict/tax.md
क	करना	commit	hindi_irv_dict/commit.md
क	कराहते	groan	hindi_irv_dict/groan.md
क	करुणा	covenantfaith	hindi_irv_dict/covenantfaith.md
क	करूब	cherubim	hindi_irv_dict/cherubim.md
क	करेतियों	cherethites	hindi_irv_dict/cherethites.md
क	कर्मेल	carmel	hindi_irv_dict/carmel.md
क	कलह	strife	hindi_irv_dict/strife.md
क	कलीसिया	church	hindi_irv_dict/church.md
क	कसदी	chaldeans	hindi_irv_dict/chaldeans.md
क	कांपना	tremble	hindi_irv_dict/tremble.md
क	कादेश	kadesh	hindi_irv_dict/kadesh.md
क	काना	cana	hindi_irv_dict/cana.md
क	कानाफूसी	gossip	hindi_irv_dict/gossip.md
क	काम	works	hindi_irv_dict/works.md
क	कालेब	caleb	hindi_irv_dict/caleb.md
क	किद्रोन नाले	kidronvalley	hindi_irv_dict/kidronvalley.md
क	किलिकिया	cilicia	hindi_irv_dict/cilicia.md
क	कीर्ति	renown	hindi_irv_dict/renown.md
क	कुँवारी	virgin	hindi_irv_dict/virgin.md
क	कुकर्मी	evildoer	hindi_irv_dict/evildoer.md
क	कुटुम्ब	household	hindi_irv_dict/household.md
क	कुटुम्बी	kin	hindi_irv_dict/kin.md
क	कुरनेलियुस	cornelius	hindi_irv_dict/cornelius.md
क	कुरिन्थुस	corinth	hindi_irv_dict/corinth.md
क	कुरेनी	cyrene	hindi_irv_dict/cyrene.md
क	कुर्ता	tunic	hindi_irv_dict/tunic.md
क	कुल	clan	hindi_irv_dict/clan.md
क	कुलपति	patriarchs	hindi_irv_dict/patriarchs.md
क	कुलुस्से	colossae	hindi_irv_dict/colossae.md
क	कुल्हाड़ा	ax	hindi_irv_dict/ax.md
क	कुस्रू	cyrus	hindi_irv_dict/cyrus.md
क	कूश	cush	hindi_irv_dict/cush.md
क	कूश	ethiopia	hindi_irv_dict/ethiopia.md
क	के समान	like	hindi_irv_dict/like.md
क	के साथ संबंध थे	sex	hindi_irv_dict/sex.md
क	केदार	kedar	hindi_irv_dict/kedar.md
क	केदेश	kedesh	hindi_irv_dict/kedesh.md
क	कैन	cain	hindi_irv_dict/cain.md
क	कैफा	caiaphas	hindi_irv_dict/caiaphas.md
क	कैसर	caesar	hindi_irv_dict/caesar.md
क	कैसरिया	caesarea	hindi_irv_dict/caesarea.md
क	कोढ़ी	leprosy	hindi_irv_dict/leprosy.md
क	कोने का पत्थर	cornerstone	hindi_irv_dict/cornerstone.md
क	कोरह	korah	hindi_irv_dict/korah.md
क	क्रूस	cross	hindi_irv_dict/cross.md
क	क्रूस पर चढ़ा	crucify	hindi_irv_dict/crucify.md
क	क्रेते	crete	hindi_irv_dict/crete.md
क	क्रोध	angry	hindi_irv_dict/angry.md
क	क्रोध	rage	hindi_irv_dict/rage.md
क	क्रोध	wrath	hindi_irv_dict/wrath.md
क	क्लेश	tribulation	hindi_irv_dict/tribulation.md
क	क्षमा कर	pardon	hindi_irv_dict/pardon.md
क	क्षमा कर	forgive	hindi_irv_dict/forgive.md
क	क्षयर्ष	ahasuerus	hindi_irv_dict/ahasuerus.md
ख	खजूर	palm	hindi_irv_dict/palm.md
ख	खतना करना	circumcise	hindi_irv_dict/circumcise.md
ख	खतनारहित	uncircumcised	hindi_irv_dict/uncircumcised.md
ख	खराई	integrity	hindi_irv_dict/integrity.md
ख	ख़मीर	yeast	hindi_irv_dict/yeast.md
ख	खारा ताल	saltsea	hindi_irv_dict/saltsea.md
ख	खुर	hooves	hindi_irv_dict/hooves.md
ख	खोजे	eunuch	hindi_irv_dict/eunuch.md
ख	खोपड़ी	skull	hindi_irv_dict/skull.md
ख	खड़ा करना	raise	hindi_irv_dict/raise.md
ग	गड्ढा	pit	hindi_irv_dict/pit.md
ग	गड्ढे	well	hindi_irv_dict/well.md
ग	गत	gath	hindi_irv_dict/gath.md
ग	गतसमनी	gethsemane	hindi_irv_dict/gethsemane.md
ग	गदहा	donkey	hindi_irv_dict/donkey.md
ग	गन्धक	sulfur	hindi_irv_dict/sulfur.md
ग	गन्धरस	myrrh	hindi_irv_dict/myrrh.md
ग	गरार	gerar	hindi_irv_dict/gerar.md
ग	गर्भ	womb	hindi_irv_dict/womb.md
ग	गर्भ धारण	conceive	hindi_irv_dict/conceive.md
ग	गलत	wrong	hindi_irv_dict/wrong.md
ग	गलातिया	galatia	hindi_irv_dict/galatia.md
ग	गलील सागर	seaofgalilee	hindi_irv_dict/seaofgalilee.md
ग	गलील	galilee	hindi_irv_dict/galilee.md
ग	गवाही	testimony	hindi_irv_dict/testimony.md
ग	गशूर	geshur	hindi_irv_dict/geshur.md
ग	गाद	gad	hindi_irv_dict/gad.md
ग	गाय	cow	hindi_irv_dict/cow.md
ग	गाज़ा	gaza	hindi_irv_dict/gaza.md
ग	गिड़गिड़ाना	plead	hindi_irv_dict/plead.md
ग	गिदोन	gideon	hindi_irv_dict/gideon.md
ग	गिबा	gibeah	hindi_irv_dict/gibeah.md
ग	गिबोन	gibeon	hindi_irv_dict/gibeon.md
ग	गिर्गाशियों	girgashites	hindi_irv_dict/girgashites.md
ग	गिलगाल	gilgal	hindi_irv_dict/gilgal.md
ग	गिलाद	gilead	hindi_irv_dict/gilead.md
ग	गुम्मट	watchtower	hindi_irv_dict/watchtower.md
ग	गुरु	teacher	hindi_irv_dict/teacher.md
ग	गुलगुता	golgotha	hindi_irv_dict/golgotha.md
ग	गेहूँ	wheat	hindi_irv_dict/wheat.md
ग	गोत्र	tribe	hindi_irv_dict/tribe.md
ग	गोबर	dung	hindi_irv_dict/dung.md
ग	गोलियत	goliath	hindi_irv_dict/goliath.md
ग	गोशेन	goshen	hindi_irv_dict/goshen.md
ग	ग्रहण करना	receive	hindi_irv_dict/receive.md
ग	गढ़	stronghold	hindi_irv_dict/stronghold.md
घ	घड़ी	hour	hindi_irv_dict/hour.md
घ	घमण्ड	haughty	hindi_irv_dict/haughty.md
घ	घमण्ड	boast	hindi_irv_dict/boast.md
घ	घमण्ड	proud	hindi_irv_dict/proud.md
घ	घर	house	hindi_irv_dict/house.md
घ	घात करना	slain	hindi_irv_dict/slain.md
घ	घूस	bribe	hindi_irv_dict/bribe.md
घ	घृणा	abomination	hindi_irv_dict/abomination.md
घ	घृणा	detestable	hindi_irv_dict/detestable.md
घ	घेर	siege	hindi_irv_dict/siege.md
घ	घोड़ा	horse	hindi_irv_dict/horse.md
च	चंगा	heal	hindi_irv_dict/heal.md
च	चकित	amazed	hindi_irv_dict/amazed.md
च	चमत्कार	miracle	hindi_irv_dict/miracle.md
च	चरवाहे	shepherd	hindi_irv_dict/shepherd.md
च	चले	walk	hindi_irv_dict/walk.md
च	चाँदी	silver	hindi_irv_dict/silver.md
च	चिट्ठियाँ	lots	hindi_irv_dict/lots.md
च	चिताना	admonish	hindi_irv_dict/admonish.md
च	चिन्ह	sign	hindi_irv_dict/sign.md
च	चीता	leopard	hindi_irv_dict/leopard.md
च	चुंगी लेनेवाला	taxcollector	hindi_irv_dict/taxcollector.md
च	चुना हुआ	elect	hindi_irv_dict/elect.md
च	चुम्बन	kiss	hindi_irv_dict/kiss.md
च	चेला	disciple	hindi_irv_dict/disciple.md
च	चोगा	robe	hindi_irv_dict/robe.md
च	चोर	thief	hindi_irv_dict/thief.md
च	चौकस	watch	hindi_irv_dict/watch.md
च	चौखट	doorpost	hindi_irv_dict/doorpost.md
च	चौथाई देश के राजा	tetrarch	hindi_irv_dict/tetrarch.md
छ	छाया	shadow	hindi_irv_dict/shadow.md
छ	छितरा	disperse	hindi_irv_dict/disperse.md
छ	छुटकारे के लिये	ransom	hindi_irv_dict/ransom.md
छ	छुड़ा ले	redeem	hindi_irv_dict/redeem.md
छ	छुड़ाना	deliverer	hindi_irv_dict/deliverer.md
छ	छेदना	pierce	hindi_irv_dict/pierce.md
छ	छोड़ना	forsaken	hindi_irv_dict/forsaken.md
ज	जंगल	desert	hindi_irv_dict/desert.md
ज	जकर्याह (नया नियम)	zechariahnt	hindi_irv_dict/zechariahnt.md
ज	जकर्याह (पुराना नियम)	zechariahot	hindi_irv_dict/zechariahot.md
ज	जक्कई	zacchaeus	hindi_irv_dict/zacchaeus.md
ज	जबूलून	zebulun	hindi_irv_dict/zebulun.md
ज	जब्दी	zebedee	hindi_irv_dict/zebedee.md
ज	जरुब्बाबेल	zerubbabel	hindi_irv_dict/zerubbabel.md
ज	जल-प्रलय	flood	hindi_irv_dict/flood.md
ज	जलन	jealous	hindi_irv_dict/jealous.md
ज	जहाज़	ark	hindi_irv_dict/ark.md
ज	जाति	nation	hindi_irv_dict/nation.md
ज	जाति	peoplegroup	hindi_irv_dict/peoplegroup.md
ज	जादू	magic	hindi_irv_dict/magic.md
ज	जादूगर	sorcery	hindi_irv_dict/sorcery.md
ज	जानना	know	hindi_irv_dict/know.md
ज	जिब्राईल	gabriel	hindi_irv_dict/gabriel.md
ज	जी उठने	resurrection	hindi_irv_dict/resurrection.md
ज	जीभ	tongue	hindi_irv_dict/tongue.md
ज	जीवन की पुस्तक	bookoflife	hindi_irv_dict/bookoflife.md
ज	जीवन	life	hindi_irv_dict/life.md
ज	जूआ	yoke	hindi_irv_dict/yoke.md
ज	जूता	sandal	hindi_irv_dict/sandal.md
ज	जैतून	olive	hindi_irv_dict/olive.md
ज	जैतून के पहाड़	mountofolives	hindi_irv_dict/mountofolives.md
ज	जौ	barley	hindi_irv_dict/barley.md
ज	ज्यों का त्यों करना	restore	hindi_irv_dict/restore.md
ज	ज्योतिषी	learnedmen	hindi_irv_dict/learnedmen.md
झ	झाड़ना	sweep	hindi_irv_dict/sweep.md
झ	झिलम	breastplate	hindi_irv_dict/breastplate.md
झ	झिड़कना	rebuke	hindi_irv_dict/rebuke.md
झ	झूठा भविष्यद्वक्ता	falseprophet	hindi_irv_dict/falseprophet.md
ट	टाट	sackcloth	hindi_irv_dict/sackcloth.md
ट	टालना	transgression	hindi_irv_dict/transgression.md
ट	टिड्डी	locust	hindi_irv_dict/locust.md
ट	टेढ़ी	perverse	hindi_irv_dict/perverse.md
ट	टोकरी	basket	hindi_irv_dict/basket.md
ठ	ठहराए	appoint	hindi_irv_dict/appoint.md
ठ	ठहराया	destiny	hindi_irv_dict/destiny.md
ठ	ठोकर	stumblingblock	hindi_irv_dict/stumblingblock.md
ठ	ठोकर	stumble	hindi_irv_dict/stumble.md
ड	डर	terror	hindi_irv_dict/terror.md
ड	डर	fear	hindi_irv_dict/fear.md
ड	डाह	envy	hindi_irv_dict/envy.md
ड	डेवढ़ी	threshold	hindi_irv_dict/threshold.md
ढ	ढाल	shield	hindi_irv_dict/shield.md
ढ	ढालना	mold	hindi_irv_dict/mold.md
ढ	ढूँढ़े	seek	hindi_irv_dict/seek.md
त	तम्बू	tent	hindi_irv_dict/tent.md
त	तरस	compassion	hindi_irv_dict/compassion.md
त	तरसुस	tarsus	hindi_irv_dict/tarsus.md
त	तर्शीश	tarshish	hindi_irv_dict/tarshish.md
त	तलवार	sword	hindi_irv_dict/sword.md
त	ताड़ना	discipline	hindi_irv_dict/discipline.md
त	तामार	tamar	hindi_irv_dict/tamar.md
त	तिर्सा	tirzah	hindi_irv_dict/tirzah.md
त	तीतुस	titus	hindi_irv_dict/titus.md
त	तीमुथियुस	timothy	hindi_irv_dict/timothy.md
त	तुखिकुस	tychicus	hindi_irv_dict/tychicus.md
त	तुच्छ जाने	contempt	hindi_irv_dict/contempt.md
त	तुरही	trumpet	hindi_irv_dict/trumpet.md
त	तूबल	tubal	hindi_irv_dict/tubal.md
त	तेरह	terah	hindi_irv_dict/terah.md
त	तेल	oil	hindi_irv_dict/oil.md
त	त्यागना	divorce	hindi_irv_dict/divorce.md
त	त्रोआस	troas	hindi_irv_dict/troas.md
थ	थिस्सलुनीके	thessalonica	hindi_irv_dict/thessalonica.md
थ	थोमा	thomas	hindi_irv_dict/thomas.md
द	दक्षिण देश	negev	hindi_irv_dict/negev.md
द	दण्ड	doom	hindi_irv_dict/doom.md
द	दण्ड के दिन	judgmentday	hindi_irv_dict/judgmentday.md
द	दण्ड देना	punish	hindi_irv_dict/punish.md
द	दण्डवत् करना	prostrate	hindi_irv_dict/prostrate.md
द	दण्डवत्	bow	hindi_irv_dict/bow.md
द	दमिश्क	damascus	hindi_irv_dict/damascus.md
द	दया	mercy	hindi_irv_dict/mercy.md
द	दर्शन	vision	hindi_irv_dict/vision.md
द	दलीला	delilah	hindi_irv_dict/delilah.md
द	दशमांश	tenth	hindi_irv_dict/tenth.md
द	दस आज्ञाएँ	tencommandments	hindi_irv_dict/tencommandments.md
द	दाँवना	thresh	hindi_irv_dict/thresh.md
द	दाऊद	david	hindi_irv_dict/david.md
द	दाऊद के घराने	houseofdavid	hindi_irv_dict/houseofdavid.md
द	दाऊद के नगर	cityofdavid	hindi_irv_dict/cityofdavid.md
द	दाख की बारी	vineyard	hindi_irv_dict/vineyard.md
द	दाखमधु	strongdrink	hindi_irv_dict/strongdrink.md
द	दाखरस के कुण्ड	winepress	hindi_irv_dict/winepress.md
द	दाखरस	wine	hindi_irv_dict/wine.md
द	दाखलता	vine	hindi_irv_dict/vine.md
द	दान	alms	hindi_irv_dict/alms.md
द	दान	dan	hindi_irv_dict/dan.md
द	दान	gift	hindi_irv_dict/gift.md
द	दानिय्येल	daniel	hindi_irv_dict/daniel.md
द	दारा	darius	hindi_irv_dict/darius.md
द	दाहिना हाथ	righthand	hindi_irv_dict/righthand.md
द	दिन	biblicaltimeday	hindi_irv_dict/biblicaltimeday.md
द	दीन	lowly	hindi_irv_dict/lowly.md
द	दीन	humble	hindi_irv_dict/humble.md
द	दीपक	lamp	hindi_irv_dict/lamp.md
द	दीवट	lampstand	hindi_irv_dict/lampstand.md
द	दुःख उठाए	suffer	hindi_irv_dict/suffer.md
द	दुःख देने	torment	hindi_irv_dict/torment.md
द	दुःख	trouble	hindi_irv_dict/trouble.md
द	दुःखित	afflict	hindi_irv_dict/afflict.md
द	दुल्हन	bride	hindi_irv_dict/bride.md
द	दुल्हा	bridegroom	hindi_irv_dict/bridegroom.md
द	दुष्टात्मा	demon	hindi_irv_dict/demon.md
द	दुष्टात्माएँ थीं	demonpossessed	hindi_irv_dict/demonpossessed.md
द	दूत	messenger	hindi_irv_dict/messenger.md
द	दूत	ambassador	hindi_irv_dict/ambassador.md
द	दृढ़ करने	confirm	hindi_irv_dict/confirm.md
द	दृष्टान्त	parable	hindi_irv_dict/parable.md
द	देखरेख	overseer	hindi_irv_dict/overseer.md
द	देव	falsegod	hindi_irv_dict/falsegod.md
द	देवदारू	cedar	hindi_irv_dict/cedar.md
द	देह	body	hindi_irv_dict/body.md
द	दोष लगाना	accuse	hindi_irv_dict/accuse.md
द	दोष लगाना	condemn	hindi_irv_dict/condemn.md
द	दोष	criminal	hindi_irv_dict/criminal.md
द	दोष	blemish	hindi_irv_dict/blemish.md
द	दोष	guilt	hindi_irv_dict/guilt.md
द	दोषबलि	guiltoffering	hindi_irv_dict/guiltoffering.md
द	दौड़ना	run	hindi_irv_dict/run.md
ध	धक्का देना	push	hindi_irv_dict/push.md
ध	धनुर्धारी	archer	hindi_irv_dict/archer.md
ध	धनुष और तीर	bowweapon	hindi_irv_dict/bowweapon.md
ध	धर्मी ठहराएगा	justify	hindi_irv_dict/justify.md
ध	धर्मी	righteous	hindi_irv_dict/righteous.md
ध	धर्मी	godly	hindi_irv_dict/godly.md
ध	धर्मोपदेश	doctrine	hindi_irv_dict/doctrine.md
ध	धीरज धरना 	perseverance	hindi_irv_dict/perseverance.md
ध	धीरजवन्त	patient	hindi_irv_dict/patient.md
ध	धुन	zealous	hindi_irv_dict/zealous.md
ध	धूप	incense	hindi_irv_dict/incense.md
ध	धूप की वेदी	altarofincense	hindi_irv_dict/altarofincense.md
ध	धूर्त 	shrewd	hindi_irv_dict/shrewd.md
ध	धोखा	deceive	hindi_irv_dict/deceive.md
ध	ध्यान	meditate	hindi_irv_dict/meditate.md
न	नई वाचा	newcovenant	hindi_irv_dict/newcovenant.md
न	नए सिरे से जन्म लेना	bornagain	hindi_irv_dict/bornagain.md
न	नप्ताली	naphtali	hindi_irv_dict/naphtali.md
न	नबूकदनेस्सर	nebuchadnezzar	hindi_irv_dict/nebuchadnezzar.md
न	नम्र	meek	hindi_irv_dict/meek.md
न	नया चाँद	newmoon	hindi_irv_dict/newmoon.md
न	नरक	hell	hindi_irv_dict/hell.md
न	नरकट	reed	hindi_irv_dict/reed.md
न	नष्ट करना	ruin	hindi_irv_dict/ruin.md
न	नहूम	nahum	hindi_irv_dict/nahum.md
न	नहेम्याह	nehemiah	hindi_irv_dict/nehemiah.md
न	नाज़ीर	nazirite	hindi_irv_dict/nazirite.md
न	नातान	nathan	hindi_irv_dict/nathan.md
न	नाम लिखाई	census	hindi_irv_dict/census.md
न	नाम	name	hindi_irv_dict/name.md
न	नामधराई	shame	hindi_irv_dict/shame.md
न	नामान	naaman	hindi_irv_dict/naaman.md
न	नाश किया	cutoff	hindi_irv_dict/cutoff.md
न	नाश हो	perish	hindi_irv_dict/perish.md
न	नाश होगा	devastated	hindi_irv_dict/devastated.md
न	नाश	destroyer	hindi_irv_dict/destroyer.md
न	नासरत	nazareth	hindi_irv_dict/nazareth.md
न	नाहोर	nahor	hindi_irv_dict/nahor.md
न	निकालना	castout	hindi_irv_dict/castout.md
न	निडर	bold	hindi_irv_dict/bold.md
न	निन्दा	reproach	hindi_irv_dict/reproach.md
न	निन्दा	mock	hindi_irv_dict/mock.md
न	निन्दा	blasphemy	hindi_irv_dict/blasphemy.md
न	नियुक्त करना	assign	hindi_irv_dict/assign.md
न	नियुक्त	ordain	hindi_irv_dict/ordain.md
न	निरादर	dishonor	hindi_irv_dict/dishonor.md
न	निर्देश	instruct	hindi_irv_dict/instruct.md
न	निर्दोष	blameless	hindi_irv_dict/blameless.md
न	निर्दोष	innocent	hindi_irv_dict/innocent.md
न	निर्दोष	acquit	hindi_irv_dict/acquit.md
